date,start time,end time,mouse ID,level,"go
o-go",stim index,stim name,score,licks_time
2025-05-29,11:58:23,11:58:25,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:28,11:58:30,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:31,11:58:34,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:35,11:58:38,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:39,11:58:41,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:42,11:58:45,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:45,11:58:48,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:49,11:58:52,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:52,11:58:55,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:55,11:58:58,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:58:58,11:59:01,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:59:02,11:59:04,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:59:05,11:59:08,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
2025-05-29,11:59:08,11:59:11,000799EB9B,habituation,go,1,7KHz.npy,miss,[]
